"","kind","spec","prolific_id","response","response_corrected","source"
"347","artifact","Kettle","5c7bc3509eabe400016d4900","Both","both","senses"
"348","artifact","Kettle","5a6107bb31b87a0001c6c49b","Is not","is_not","senses"
"349","artifact","Kettle","5b79e92cdb11320001c3d5da","Is not","is_not","senses"
"350","artifact","Kettle","5f2bffa8d4f0d601244ab240","Both","both","senses"
"351","artifact","Kettle","5f032a785c37574d93dc2fcc","Both","both","senses"
"352","artifact","Kettle","6090ac299f401568994bd6aa","Both","both","senses"
"353","artifact","Kettle","5ae1e99638df950001454b0e","Is not","is_not","senses"
"354","artifact","Kettle","5c38dab0f0ae4c00011238c1","Both","both","senses"
"355","artifact","Kettle","5bc0cacb228a7600013cf77e","Both","both","senses"
"356","artifact","Kettle","60fd2a06fcc9e802dd5fd7b7","Both","both","senses"
"357","artifact","Kettle","5db6fa3b20430d000d2eb752","Is not","is_not","senses"
"358","artifact","Kettle","5c85883136f2450001c86ba9","Both","both","senses"
"359","artifact","Kettle","606aa384e190cbb5947ed6ae","Both","both","senses"
"360","artifact","Kettle","5f2f0ace37658a2e315c4875","Both","both","senses"
"361","artifact","Kettle","5e2b3472339bae18089f9c6d","Is not","is_not","senses"
"362","artifact","Kettle","5996cafd0ed7ae000199171d","Both","both","senses"
"363","artifact","Kettle","60fcf7e8002c2c1b89b03b30","Both","both","senses"
"364","artifact","Kettle","5fc175e1e8b4d40e74b123b3","Both","both","senses"
"365","artifact","Kettle","5e4d94e8ee0d4509aacdfbc8","Is not","is_not","senses"
"366","artifact","Kettle","601958c0af6453017a0cbbd4","Both","both","senses"
"367","artifact","Kettle","5c16c04cd0194b0001e693f0","Both","both","senses"
"368","artifact","Kettle","5c68037e4ecdae0001d8b480","Both","both","senses"
"369","artifact","Kettle","60c298f8c2328dfe272401d2","Both","both","senses"
"370","artifact","Kettle","610711d4c064313c758fe4c2","Both","both","senses"
"371","artifact","Kettle","6095dae9237f2262b67d51b5","Is","is","senses"
"372","artifact","Kettle","60c3c8f790736ad8d329816b","Is not","is_not","senses"
"373","artifact","Kettle","5fe70a2be144224fce79b148","Both","both","senses"
"374","artifact","Kettle","609d1224afa6945618b68f1f","Both","both","senses"
"375","artifact","Kettle","5f56a6646e11c111125188bc","Both","both","senses"
"376","artifact","Kettle","611cdb36b5b791e2174ee88b","Is not","is_not","senses"
"377","artifact","Kettle","5f68d4c59b202b055cc873e5","Is not","is_not","senses"
"378","artifact","Kettle","5ce7046a9390750017b64ac6","Is not","is_not","senses"
"379","artifact","Kettle","5f7636517eea510aeb2e8433","Both","both","senses"
"380","artifact","Kettle","5e52e5e02d48ca3042df7f25","Is not","is_not","senses"
"381","artifact","Kettle","5e5bd0b15bb3123a2e2a2c07","Is not","is_not","senses"
"382","artifact","Kettle","5c5b50e8fbf35700018c8dde","Both","both","senses"
"383","artifact","Kettle","627e79a6e1f2b10601861ca6","Is not","is_not","senses"
"384","artifact","Kettle","600713a1ef06551629886703","Is not","is_not","senses"
"385","control precise definition","Square","60ff265ad0d04a091f893b0b","Is not","is_not","senses"
"386","control precise definition","Square","6229dcc610fc8c78c0854951","Is not","is_not","senses"
"387","control precise definition","Square","6133b177de3bb431932aad6c","Is not","is_not","senses"
"388","control precise definition","Square","610602fcc8c22d54eba47b91@email.prolific.co","Is not","is_not","senses"
"389","control precise definition","Square","5b7ea99c6ce77a0001a6d948","Both","both","senses"
"390","control precise definition","Square","5a863fb8f1408d0001768afa","Is not","is_not","senses"
"391","control precise definition","Square","614726b73ab8022a9edc7f45","Is not","is_not","senses"
"392","control precise definition","Square","614f2dbd8a5fdf9347f1cd49","Is not","is_not","senses"
"393","control precise definition","Square","5eeadfc8f9a5a9206e2a5841","Both","both","senses"
"394","control precise definition","Square","6011d2b8b124c219f57c707e@email.prolific.co","Is not","is_not","senses"
"395","control precise definition","Square","5c7bc3509eabe400016d4900","Is not","is_not","senses"
"396","control precise definition","Square","5a6107bb31b87a0001c6c49b","Is not","is_not","senses"
"397","control precise definition","Square","5b79e92cdb11320001c3d5da","Is not","is_not","senses"
"398","control precise definition","Square","5f2bffa8d4f0d601244ab240","Is not","is_not","senses"
"399","control precise definition","Square","5f032a785c37574d93dc2fcc","Is not","is_not","senses"
"400","control precise definition","Square","6090ac299f401568994bd6aa","Is","is","senses"
"401","control precise definition","Square","5ae1e99638df950001454b0e","Is not","is_not","senses"
"402","control precise definition","Square","5c38dab0f0ae4c00011238c1","Is not","is_not","senses"
"403","control precise definition","Square","5bc0cacb228a7600013cf77e","Both","both","senses"
"404","control precise definition","Square","60fd2a06fcc9e802dd5fd7b7","Both","both","senses"
"405","control precise definition","Square","5db6fa3b20430d000d2eb752","Is not","is_not","senses"
"406","control precise definition","Square","5c85883136f2450001c86ba9","Is not","is_not","senses"
"407","control precise definition","Square","606aa384e190cbb5947ed6ae","Is not","is_not","senses"
"408","control precise definition","Square","5f2f0ace37658a2e315c4875","Both","both","senses"
"409","control precise definition","Square","5e2b3472339bae18089f9c6d","Is not","is_not","senses"
"410","control precise definition","Square","5996cafd0ed7ae000199171d","Is not","is_not","senses"
"411","control precise definition","Square","60fcf7e8002c2c1b89b03b30","Both","both","senses"
"412","control precise definition","Square","5fc175e1e8b4d40e74b123b3","Is not","is_not","senses"
"413","control precise definition","Square","5e4d94e8ee0d4509aacdfbc8","Is not","is_not","senses"
"414","control precise definition","Square","601958c0af6453017a0cbbd4","Both","both","senses"
"415","control precise definition","Square","5c16c04cd0194b0001e693f0","Is not","is_not","senses"
"416","control precise definition","Square","5c68037e4ecdae0001d8b480","Is","is","senses"
"417","control precise definition","Square","60c298f8c2328dfe272401d2","Is","is","senses"
"418","control precise definition","Square","610711d4c064313c758fe4c2","Both","both","senses"
"419","control precise definition","Square","6095dae9237f2262b67d51b5","Is","is","senses"
"420","control precise definition","Square","60c3c8f790736ad8d329816b","Is not","is_not","senses"
"421","control precise definition","Square","5fe70a2be144224fce79b148","Is not","is_not","senses"
"422","control precise definition","Square","609d1224afa6945618b68f1f","Is not","is_not","senses"
"423","control precise definition","Square","5f56a6646e11c111125188bc","Is not","is_not","senses"
"424","control precise definition","Square","611cdb36b5b791e2174ee88b","Is not","is_not","senses"
"425","control precise definition","Square","5f68d4c59b202b055cc873e5","Is not","is_not","senses"
"426","control precise definition","Square","5ce7046a9390750017b64ac6","Is","is","senses"
"427","control precise definition","Square","5f7636517eea510aeb2e8433","Is not","is_not","senses"
"428","control precise definition","Square","5e52e5e02d48ca3042df7f25","Is not","is_not","senses"
"429","control precise definition","Square","5e5bd0b15bb3123a2e2a2c07","Is not","is_not","senses"
"430","control precise definition","Square","5c5b50e8fbf35700018c8dde","Is not","is_not","senses"
"431","control precise definition","Square","627e79a6e1f2b10601861ca6","Is","is","senses"
"432","control precise definition","Square","600713a1ef06551629886703","Is not","is_not","senses"
"433","abstract concept","Mentor","60ff265ad0d04a091f893b0b","Both","both","senses"
"434","abstract concept","Mentor","6229dcc610fc8c78c0854951","Is not","is_not","senses"
"435","abstract concept","Mentor","6133b177de3bb431932aad6c","Is not","is_not","senses"
"436","abstract concept","Mentor","610602fcc8c22d54eba47b91@email.prolific.co","Is not","is_not","senses"
"437","abstract concept","Mentor","5b7ea99c6ce77a0001a6d948","Both","both","senses"
"438","abstract concept","Mentor","5a863fb8f1408d0001768afa","Both","both","senses"
"439","abstract concept","Mentor","614726b73ab8022a9edc7f45","Both","both","senses"
"440","abstract concept","Mentor","614f2dbd8a5fdf9347f1cd49","Is not","is_not","senses"
"441","abstract concept","Mentor","5eeadfc8f9a5a9206e2a5841","Both","both","senses"
"442","abstract concept","Mentor","6011d2b8b124c219f57c707e@email.prolific.co","Both","both","senses"
"443","abstract concept","Mentor","5c7bc3509eabe400016d4900","Is not","is_not","senses"
"444","abstract concept","Mentor","5a6107bb31b87a0001c6c49b","Is not","is_not","senses"
"445","abstract concept","Mentor","5b79e92cdb11320001c3d5da","Is not","is_not","senses"
"446","abstract concept","Mentor","5f2bffa8d4f0d601244ab240","Is not","is_not","senses"
"447","abstract concept","Mentor","5f032a785c37574d93dc2fcc","Both","both","senses"
"448","abstract concept","Mentor","6090ac299f401568994bd6aa","Is","is","senses"
"449","abstract concept","Mentor","5ae1e99638df950001454b0e","Is not","is_not","senses"
"450","abstract concept","Mentor","5c38dab0f0ae4c00011238c1","Both","both","senses"
"451","abstract concept","Mentor","5bc0cacb228a7600013cf77e","Both","both","senses"
"452","abstract concept","Mentor","60fd2a06fcc9e802dd5fd7b7","Both","both","senses"
"453","abstract concept","Mentor","5db6fa3b20430d000d2eb752","Both","both","senses"
"454","abstract concept","Mentor","5c85883136f2450001c86ba9","Both","both","senses"
"455","abstract concept","Mentor","606aa384e190cbb5947ed6ae","Both","both","senses"
"456","abstract concept","Mentor","5f2f0ace37658a2e315c4875","Both","both","senses"
"457","abstract concept","Mentor","5e2b3472339bae18089f9c6d","Is not","is_not","senses"
"458","abstract concept","Mentor","5996cafd0ed7ae000199171d","Both","both","senses"
"459","abstract concept","Mentor","60fcf7e8002c2c1b89b03b30","Both","both","senses"
"460","abstract concept","Mentor","5fc175e1e8b4d40e74b123b3","Both","both","senses"
"461","abstract concept","Mentor","5e4d94e8ee0d4509aacdfbc8","Is not","is_not","senses"
"462","abstract concept","Mentor","601958c0af6453017a0cbbd4","Both","both","senses"
"463","abstract concept","Mentor","5c16c04cd0194b0001e693f0","Both","both","senses"
"464","abstract concept","Mentor","5c68037e4ecdae0001d8b480","Is not","is_not","senses"
"465","abstract concept","Mentor","60c298f8c2328dfe272401d2","Is not","is_not","senses"
"466","abstract concept","Mentor","610711d4c064313c758fe4c2","Both","both","senses"
"467","abstract concept","Mentor","6095dae9237f2262b67d51b5","Is not","is_not","senses"
"468","abstract concept","Mentor","60c3c8f790736ad8d329816b","Both","both","senses"
"469","abstract concept","Mentor","5fe70a2be144224fce79b148","Both","both","senses"
"470","abstract concept","Mentor","609d1224afa6945618b68f1f","Both","both","senses"
"471","abstract concept","Mentor","5f56a6646e11c111125188bc","Both","both","senses"
"472","abstract concept","Mentor","611cdb36b5b791e2174ee88b","Is not","is_not","senses"
"473","abstract concept","Mentor","5f68d4c59b202b055cc873e5","Is not","is_not","senses"
"474","abstract concept","Mentor","5ce7046a9390750017b64ac6","Is not","is_not","senses"
"475","abstract concept","Mentor","5f7636517eea510aeb2e8433","Is not","is_not","senses"
"476","abstract concept","Mentor","5e52e5e02d48ca3042df7f25","Is not","is_not","senses"
"477","abstract concept","Mentor","5e5bd0b15bb3123a2e2a2c07","Both","both","senses"
"478","abstract concept","Mentor","5c5b50e8fbf35700018c8dde","Both","both","senses"
"479","abstract concept","Mentor","627e79a6e1f2b10601861ca6","Is not","is_not","senses"
"480","abstract concept","Mentor","600713a1ef06551629886703","Is not","is_not","senses"
"481","natural kind","Zebra","60ff265ad0d04a091f893b0b","Both","both","senses"
"482","natural kind","Zebra","6229dcc610fc8c78c0854951","Is","is","senses"
"483","natural kind","Zebra","6133b177de3bb431932aad6c","Is not","is_not","senses"
"484","natural kind","Zebra","610602fcc8c22d54eba47b91@email.prolific.co","Both","both","senses"
"485","natural kind","Zebra","5b7ea99c6ce77a0001a6d948","Both","both","senses"
"486","natural kind","Zebra","5a863fb8f1408d0001768afa","Is not","is_not","senses"
"487","natural kind","Zebra","614726b73ab8022a9edc7f45","Both","both","senses"
"488","natural kind","Zebra","614f2dbd8a5fdf9347f1cd49","Both","both","senses"
"489","natural kind","Zebra","5eeadfc8f9a5a9206e2a5841","Is not","is_not","senses"
"490","natural kind","Zebra","6011d2b8b124c219f57c707e@email.prolific.co","Both","both","senses"
"491","natural kind","Zebra","5c7bc3509eabe400016d4900","Both","both","senses"
"492","natural kind","Zebra","5a6107bb31b87a0001c6c49b","Is not","is_not","senses"
"493","natural kind","Zebra","5b79e92cdb11320001c3d5da","Both","both","senses"
"494","natural kind","Zebra","5f2bffa8d4f0d601244ab240","Is not","is_not","senses"
"495","natural kind","Zebra","5f032a785c37574d93dc2fcc","Is not","is_not","senses"
"496","natural kind","Zebra","6090ac299f401568994bd6aa","Both","both","senses"
"497","natural kind","Zebra","5ae1e99638df950001454b0e","Is not","is_not","senses"
"498","natural kind","Zebra","5c38dab0f0ae4c00011238c1","Both","both","senses"
"499","natural kind","Zebra","5bc0cacb228a7600013cf77e","Both","both","senses"
"500","natural kind","Zebra","60fd2a06fcc9e802dd5fd7b7","Both","both","senses"
"501","natural kind","Zebra","5db6fa3b20430d000d2eb752","Is not","is_not","senses"
"502","natural kind","Zebra","5c85883136f2450001c86ba9","Both","both","senses"
"503","natural kind","Zebra","606aa384e190cbb5947ed6ae","Both","both","senses"
"504","natural kind","Zebra","5f2f0ace37658a2e315c4875","Is","is","senses"
"505","natural kind","Zebra","5e2b3472339bae18089f9c6d","Is not","is_not","senses"
"506","natural kind","Zebra","5996cafd0ed7ae000199171d","Both","both","senses"
"507","natural kind","Zebra","60fcf7e8002c2c1b89b03b30","Both","both","senses"
"508","natural kind","Zebra","5fc175e1e8b4d40e74b123b3","Both","both","senses"
"509","natural kind","Zebra","5e4d94e8ee0d4509aacdfbc8","Is not","is_not","senses"
"510","natural kind","Zebra","601958c0af6453017a0cbbd4","Both","both","senses"
"511","natural kind","Zebra","5c16c04cd0194b0001e693f0","Both","both","senses"
"512","natural kind","Zebra","5c68037e4ecdae0001d8b480","Is","is","senses"
"513","natural kind","Zebra","60c298f8c2328dfe272401d2","Is","is","senses"
"514","natural kind","Zebra","610711d4c064313c758fe4c2","Both","both","senses"
"515","natural kind","Zebra","6095dae9237f2262b67d51b5","Both","both","senses"
"516","natural kind","Zebra","60c3c8f790736ad8d329816b","Is not","is_not","senses"
"517","natural kind","Zebra","5fe70a2be144224fce79b148","Both","both","senses"
"518","natural kind","Zebra","609d1224afa6945618b68f1f","Is not","is_not","senses"
"519","natural kind","Zebra","5f56a6646e11c111125188bc","Is not","is_not","senses"
"520","natural kind","Zebra","611cdb36b5b791e2174ee88b","Both","both","senses"
"521","natural kind","Zebra","5f68d4c59b202b055cc873e5","Is","is","senses"
"522","natural kind","Zebra","5ce7046a9390750017b64ac6","Is not","is_not","senses"
"523","natural kind","Zebra","5f7636517eea510aeb2e8433","Both","both","senses"
"524","natural kind","Zebra","5e52e5e02d48ca3042df7f25","Is not","is_not","senses"
"525","natural kind","Zebra","5e5bd0b15bb3123a2e2a2c07","Both","both","senses"
"526","natural kind","Zebra","5c5b50e8fbf35700018c8dde","Is not","is_not","senses"
"527","natural kind","Zebra","627e79a6e1f2b10601861ca6","Both","both","senses"
"528","natural kind","Zebra","600713a1ef06551629886703","Both","both","senses"
"529","artifact","Chair","60ff265ad0d04a091f893b0b","Both","both","senses"
"530","artifact","Chair","6229dcc610fc8c78c0854951","Both","both","senses"
"531","artifact","Chair","6133b177de3bb431932aad6c","Is not","is_not","senses"
"532","artifact","Chair","610602fcc8c22d54eba47b91@email.prolific.co","Is not","is_not","senses"
